,count,mean,std,min,25%,50%,75%,max
constellationType6-svid5-cn0DbHz,97084.0,16.55128136805318,18.134757605686815,0.0,0.0,0.0,36.400001525878906,43.70000076293945
constellationType6-svid5-basebandCn0DbHz,97084.0,14.939501868873487,16.413630853890144,0.0,0.0,0.0,32.900001525878906,40.20000076293945
constellationType6-svid5-carrierFrequencyHz,97084.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid34-azimuthDegrees,65414.0,245.00629834591984,14.476312549996878,221.0,232.25,245.0,258.0,270.0
constellationType6-svid34-elevationDegrees,65414.0,7.197786406579631,2.5579700288900953,1.0,6.0,8.0,9.0,10.0
constellationType6-svid34-cn0DbHz,65414.0,5.017403001243229,12.542277501434375,0.0,0.0,0.0,0.0,44.70000076293945
constellationType6-svid34-basebandCn0DbHz,65414.0,4.521408258190208,11.342559127601207,0.0,0.0,0.0,0.0,41.20000076293945
constellationType6-svid34-carrierFrequencyHz,65414.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid11-azimuthDegrees,197222.0,260.58841305736684,67.47264114388759,145.0,191.0,276.0,325.0,350.0
constellationType3-svid11-elevationDegrees,197222.0,45.97965744186754,19.344210498368152,1.0,32.0,49.0,56.0,79.0
constellationType3-svid11-cn0DbHz,197222.0,34.624243744274736,6.966995211562396,0.0,31.100000381469727,35.70000076293945,39.5,47.20000076293945
constellationType3-svid11-basebandCn0DbHz,197222.0,31.170171680534192,6.746643981675051,0.0,27.600000381469727,32.20000076293945,36.0,43.70000076293945
constellationType3-svid11-carrierFrequencyHz,197222.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType1-svid22-azimuthDegrees,170614.0,327.7218164980599,18.871117343528486,250.0,322.0,337.0,340.0,341.0
constellationType1-svid22-elevationDegrees,170614.0,39.65755447970272,23.483601951820614,1.0,19.0,39.0,61.0,78.0
constellationType1-svid22-cn0DbHz,170614.0,33.155819576676215,8.371946320978692,0.0,31.200000762939453,35.0,37.70000076293945,48.79999923706055
constellationType1-svid22-basebandCn0DbHz,170614.0,29.79437209251669,7.833742796280543,0.0,27.700000762939453,31.5,34.20000076293945,45.29999923706055
constellationType1-svid22-carrierFrequencyHz,170614.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType5-svid20-azimuthDegrees,78450.0,223.16772466539197,7.228778381641092,214.0,219.0,220.0,225.0,246.0
constellationType5-svid20-elevationDegrees,78450.0,25.281835564053537,16.424924861599337,1.0,10.0,25.0,40.0,53.0
constellationType5-svid20-cn0DbHz,78450.0,36.6169891662549,9.491748934478736,0.0,34.29999923706055,39.70000076293945,42.400001525878906,48.29999923706055
constellationType5-svid20-basebandCn0DbHz,78450.0,33.22558063037841,9.083440676819574,0.0,30.799999237060547,36.20000076293945,38.900001525878906,44.79999923706055
constellationType5-svid20-carrierFrequencyHz,78450.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType6-svid25-azimuthDegrees,70026.0,324.13594950446975,9.750417569554893,300.0,317.0,327.0,333.0,335.0
constellationType6-svid25-elevationDegrees,70026.0,25.481849598720476,14.420630344035386,1.0,13.0,26.0,38.0,50.0
constellationType6-svid25-cn0DbHz,70026.0,4.7049781541756515,11.294994616202073,0.0,0.0,0.0,0.0,41.400001525878906
constellationType6-svid25-basebandCn0DbHz,70026.0,4.1724759392140065,10.061446303164777,0.0,0.0,0.0,0.0,37.900001525878906
constellationType6-svid25-carrierFrequencyHz,70026.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid5-azimuthDegrees,138946.0,235.65268521583926,16.692997578227814,215.0,220.0,232.0,249.0,275.0
constellationType1-svid5-elevationDegrees,138946.0,21.614411354051214,9.853855148169975,1.0,14.0,25.0,31.0,32.0
constellationType1-svid5-cn0DbHz,138946.0,34.906477333880844,10.209452773523472,0.0,33.0,37.79999923706055,41.0,47.599998474121094
constellationType1-svid5-basebandCn0DbHz,138946.0,31.597011785139447,9.568784083436578,0.0,29.5,34.29999923706055,37.5,44.099998474121094
constellationType1-svid5-carrierFrequencyHz,138946.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType5-svid46-azimuthDegrees,56474.0,291.155292701066,12.587040525958665,267.0,281.0,292.0,302.0,310.0
constellationType5-svid46-elevationDegrees,56474.0,16.435846584268866,8.597132327659534,1.0,9.0,17.0,24.0,30.0
constellationType5-svid46-cn0DbHz,56474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid46-basebandCn0DbHz,56474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid46-carrierFrequencyHz,56474.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType1-svid13-azimuthDegrees,116374.0,223.99028992730334,8.123776626258923,212.0,217.0,223.0,231.0,240.0
constellationType1-svid13-elevationDegrees,116374.0,19.79478233969787,12.37290243500239,1.0,9.0,19.0,30.0,46.0
constellationType1-svid13-cn0DbHz,116374.0,35.46259645083464,9.676731147608365,0.0,32.599998474121094,37.70000076293945,41.70000076293945,47.70000076293945
constellationType1-svid13-basebandCn0DbHz,116374.0,32.11489850412251,9.129449355794637,0.0,29.100000381469727,34.20000076293945,38.20000076293945,44.20000076293945
constellationType1-svid13-carrierFrequencyHz,116374.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid1-azimuthDegrees,150008.0,224.57548930723695,45.29705570978413,194.0,201.0,209.0,216.0,352.0
constellationType3-svid1-elevationDegrees,150008.0,38.95633566209802,26.45753780298292,1.0,16.0,35.0,64.0,87.0
constellationType3-svid1-cn0DbHz,150008.0,32.46449789733392,9.232891020600407,0.0,30.5,35.20000076293945,37.900001525878906,44.79999923706055
constellationType3-svid1-basebandCn0DbHz,150008.0,29.141448450650504,8.622354492985664,0.0,27.0,31.700000762939453,34.400001525878906,41.29999923706055
constellationType3-svid1-carrierFrequencyHz,150008.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType3-svid12-azimuthDegrees,124638.0,291.45344116561563,32.926262793921275,210.0,275.0,299.0,316.0,334.0
constellationType3-svid12-elevationDegrees,124638.0,29.780532421893806,18.123405612969307,1.0,13.0,28.0,50.0,53.0
constellationType3-svid12-cn0DbHz,124638.0,28.853680250666454,7.571604281599473,0.0,25.600000381469727,30.0,33.79999923706055,47.099998474121094
constellationType3-svid12-basebandCn0DbHz,124638.0,25.46825205174679,7.148802685768722,0.0,22.100000381469727,26.5,30.299999237060547,43.599998474121094
constellationType3-svid12-carrierFrequencyHz,124638.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType6-svid3-azimuthDegrees,28416.0,219.62570382882882,17.428476282598936,0.0,221.0,223.0,225.0,228.0
constellationType6-svid3-elevationDegrees,28416.0,8.126407657657658,4.834687351220029,0.0,4.0,8.0,12.0,18.0
constellationType6-svid3-cn0DbHz,28416.0,10.57105151026904,15.524188201503199,0.0,0.0,0.0,29.299999237060547,42.5
constellationType6-svid3-basebandCn0DbHz,28416.0,9.42433839318183,13.926373348601423,0.0,0.0,0.0,25.799999237060547,39.0
constellationType6-svid3-carrierFrequencyHz,28416.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid15-azimuthDegrees,34892.0,221.32150636248997,0.4670613165432608,221.0,221.0,221.0,222.0,222.0
constellationType1-svid15-elevationDegrees,34892.0,7.476957468760747,4.205643843285452,1.0,4.0,7.0,11.0,16.0
constellationType1-svid15-cn0DbHz,34892.0,29.145993331068222,14.397841036521411,0.0,25.100000381469727,32.599998474121094,39.599998474121094,47.599998474121094
constellationType1-svid15-basebandCn0DbHz,34892.0,26.21334401918608,13.262306305611803,0.0,21.600000381469727,29.100000381469727,36.099998474121094,44.099998474121094
constellationType1-svid15-carrierFrequencyHz,34892.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType5-svid19-azimuthDegrees,13318.0,216.0226760774891,0.853069665071597,215.0,215.0,216.0,217.0,218.0
constellationType5-svid19-elevationDegrees,13318.0,5.0798918756570055,2.715669131243679,1.0,3.0,5.0,7.0,10.0
constellationType5-svid19-cn0DbHz,13318.0,28.859183043505556,13.210031693143351,0.0,21.5,29.799999237060547,40.5,48.099998474121094
constellationType5-svid19-basebandCn0DbHz,13318.0,25.718696486253535,12.445158997902375,0.0,18.0,26.299999237060547,37.0,44.599998474121094
constellationType5-svid19-carrierFrequencyHz,13318.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType6-svid2-azimuthDegrees,1956.0,313.32208588957053,0.5423666475208384,312.0,313.0,313.0,314.0,314.0
constellationType6-svid2-elevationDegrees,1956.0,1.3169734151329244,0.46541595543029907,1.0,1.0,1.0,2.0,2.0
constellationType6-svid2-cn0DbHz,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid2-basebandCn0DbHz,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid2-carrierFrequencyHz,1956.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid2-azimuthDegrees,52574.0,210.16278008140907,3.3830992180599786,206.0,208.0,209.0,212.0,222.0
constellationType3-svid2-elevationDegrees,52574.0,26.769201506448056,15.846457585313605,1.0,13.0,26.0,40.0,55.0
constellationType3-svid2-cn0DbHz,52574.0,36.36672500409074,8.417257452561685,0.0,33.52499961853027,38.5,41.599998474121094,48.099998474121094
constellationType3-svid2-basebandCn0DbHz,52574.0,32.946079812960654,8.083923160205757,0.0,30.02500009536743,35.0,38.099998474121094,44.599998474121094
constellationType3-svid2-carrierFrequencyHz,52574.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType5-svid18-azimuthDegrees,1708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid18-elevationDegrees,1708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid18-cn0DbHz,1708.0,23.013231868207875,3.0378900587159774,14.800000190734863,21.100000381469727,23.0,24.399999618530273,29.799999237060547
constellationType5-svid18-basebandCn0DbHz,1708.0,19.513231865974443,3.037890063691155,11.300000190734863,17.600000381469727,19.5,20.899999618530273,26.299999237060547
constellationType5-svid18-carrierFrequencyHz,1708.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid15-azimuthDegrees,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid15-elevationDegrees,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid15-cn0DbHz,662.0,23.52658614651314,3.0549411923358223,16.399999618530273,21.700000762939453,23.200000762939453,25.47499990463257,31.299999237060547
constellationType5-svid15-basebandCn0DbHz,662.0,20.02658614363195,3.054941198689429,12.899999618530273,18.200000762939453,19.700000762939453,21.97499990463257,27.799999237060547
constellationType5-svid15-carrierFrequencyHz,662.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid17-azimuthDegrees,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid17-elevationDegrees,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid17-cn0DbHz,574.0,28.0170731494651,0.49600968197277107,25.299999237060547,27.799999237060547,28.0,28.299999237060547,29.899999618530273
constellationType5-svid17-basebandCn0DbHz,574.0,24.5170731494651,0.49600968197277107,21.799999237060547,24.299999237060547,24.5,24.799999237060547,26.399999618530273
constellationType5-svid17-carrierFrequencyHz,574.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid31-azimuthDegrees,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid31-elevationDegrees,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid31-cn0DbHz,886.0,26.528668143141083,3.2213573581191635,16.5,25.949999809265137,28.0,28.5,30.799999237060547
constellationType5-svid31-basebandCn0DbHz,886.0,23.028668145293846,3.221357352613908,13.0,22.449999809265137,24.5,25.0,27.299999237060547
constellationType5-svid31-carrierFrequencyHz,886.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType2-svid136-azimuthDegrees,234628.0,74.93287246193975,2.242784137336454,0.0,75.0,75.0,75.0,75.0
constellationType2-svid136-elevationDegrees,234628.0,18.982994357024737,0.5681719814585684,0.0,19.0,19.0,19.0,19.0
constellationType2-svid136-cn0DbHz,234628.0,44.40578703309068,4.75630246271692,0.0,43.5,44.5,46.5,50.5
constellationType2-svid136-basebandCn0DbHz,234628.0,40.93547232214399,4.482077907314314,0.0,40.0,41.0,43.0,47.0
constellationType2-svid136-carrierFrequencyHz,234628.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid127-azimuthDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid127-elevationDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid127-cn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid127-basebandCn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid127-carrierFrequencyHz,12.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid126-azimuthDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid126-elevationDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid126-cn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid126-basebandCn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid126-carrierFrequencyHz,12.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid128-azimuthDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid128-elevationDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid128-cn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid128-basebandCn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid128-carrierFrequencyHz,12.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid132-azimuthDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid132-elevationDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid132-cn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid132-basebandCn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid132-carrierFrequencyHz,12.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid137-azimuthDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid137-elevationDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid137-cn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid137-basebandCn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid137-carrierFrequencyHz,12.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid122-azimuthDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid122-elevationDegrees,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid122-cn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid122-basebandCn0DbHz,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid122-carrierFrequencyHz,12.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid1-azimuthDegrees,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid1-elevationDegrees,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid1-cn0DbHz,4.0,37.250000953674316,8.256109510136596,30.100000381469727,30.100000381469727,37.250000953674316,44.400001525878906,44.400001525878906
constellationType6-svid1-basebandCn0DbHz,4.0,33.750000953674316,8.256109510136596,26.600000381469727,26.600000381469727,33.750000953674316,40.900001525878906,40.900001525878906
constellationType6-svid1-carrierFrequencyHz,4.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType5-svid44-azimuthDegrees,55626.0,15.127278610721605,1.2375464485562635,14.0,14.0,15.0,16.0,19.0
constellationType5-svid44-elevationDegrees,55626.0,23.62945385251501,14.259251160071036,1.0,11.0,23.0,36.0,50.0
constellationType5-svid44-cn0DbHz,55626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid44-basebandCn0DbHz,55626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid44-carrierFrequencyHz,55626.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid57-azimuthDegrees,59718.0,138.1430054589906,4.404195094498017,124.0,137.0,140.0,141.0,142.0
constellationType5-svid57-elevationDegrees,59718.0,23.115610033825646,13.252706841660082,1.0,11.0,23.0,35.0,46.0
constellationType5-svid57-cn0DbHz,59718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid57-basebandCn0DbHz,59718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid57-carrierFrequencyHz,59718.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid22-azimuthDegrees,33010.0,126.20805816419266,6.245716048930513,0.0,121.0,126.0,131.0,136.0
constellationType5-svid22-elevationDegrees,33010.0,8.992426537412905,5.211199179338529,0.0,4.0,9.0,13.0,19.0
constellationType5-svid22-cn0DbHz,33010.0,35.67212359039251,6.843381137058427,0.0,32.70000076293945,36.900001525878906,40.099998474121094,47.099998474121094
constellationType5-svid22-basebandCn0DbHz,33010.0,32.20329596107203,6.686999585667252,0.0,29.200000762939453,33.400001525878906,36.599998474121094,43.599998474121094
constellationType5-svid22-carrierFrequencyHz,33010.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid45-azimuthDegrees,87432.0,112.68977033580383,20.98087262919302,75.0,94.0,114.0,132.0,144.0
constellationType5-svid45-elevationDegrees,87432.0,12.186133223533718,4.324827267172225,1.0,9.0,13.0,16.0,17.0
constellationType5-svid45-cn0DbHz,87432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid45-basebandCn0DbHz,87432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid45-carrierFrequencyHz,87432.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid35-azimuthDegrees,6862.0,1.7528417371028855,7.160524543003917,0.0,0.0,0.0,0.0,31.0
constellationType5-svid35-elevationDegrees,6862.0,0.21626348003497523,0.9139531988753337,0.0,0.0,0.0,0.0,5.0
constellationType5-svid35-cn0DbHz,6862.0,36.638531030006156,8.472792525803003,0.0,31.299999237060547,38.20000076293945,42.77499961853027,50.79999923706055
constellationType5-svid35-basebandCn0DbHz,6862.0,33.16097347328455,8.379827795471751,0.0,27.799999237060547,34.70000076293945,39.27499961853027,47.29999923706055
constellationType5-svid35-carrierFrequencyHz,6862.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType6-svid7-azimuthDegrees,161794.0,152.5095244570256,66.32235100092511,64.0,93.0,148.0,181.0,324.0
constellationType6-svid7-elevationDegrees,161794.0,42.16509882937562,26.590066072296327,1.0,15.0,42.0,67.0,82.0
constellationType6-svid7-cn0DbHz,161794.0,23.98061979351753,18.693778867741717,0.0,0.0,35.79999923706055,39.400001525878906,47.70000076293945
constellationType6-svid7-basebandCn0DbHz,161794.0,21.785229354865095,17.022057297994902,0.0,0.0,32.29999923706055,35.900001525878906,44.20000076293945
constellationType6-svid7-carrierFrequencyHz,161794.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid13-azimuthDegrees,107156.0,42.86035313001605,32.06338246094449,16.0,18.0,28.0,58.0,131.0
constellationType6-svid13-elevationDegrees,107156.0,42.89482623464855,22.27611389494374,2.0,23.0,45.0,65.0,71.0
constellationType6-svid13-cn0DbHz,107156.0,17.314274512220504,19.585121406690543,0.0,0.0,0.0,39.20000076293945,46.70000076293945
constellationType6-svid13-basebandCn0DbHz,107156.0,15.774034112728591,17.85304581059468,0.0,0.0,0.0,35.70000076293945,43.20000076293945
constellationType6-svid13-carrierFrequencyHz,107156.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid8-azimuthDegrees,80098.0,136.39099602986343,7.1206622889725635,120.0,131.0,139.0,143.0,144.0
constellationType6-svid8-elevationDegrees,80098.0,22.534570151564335,14.470244530373245,1.0,9.0,21.0,35.0,50.0
constellationType6-svid8-cn0DbHz,80098.0,16.83047517991613,18.57566130734276,0.0,0.0,0.0,37.70000076293945,44.0
constellationType6-svid8-basebandCn0DbHz,80098.0,15.231708668915948,16.85516936344022,0.0,0.0,0.0,34.20000076293945,40.5
constellationType6-svid8-carrierFrequencyHz,80098.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid15-azimuthDegrees,46502.0,46.889768182013675,7.990851083098559,35.0,40.0,46.0,54.0,63.0
constellationType6-svid15-elevationDegrees,46502.0,15.294481957765257,8.230770510302937,1.0,8.0,16.0,23.0,29.0
constellationType6-svid15-cn0DbHz,46502.0,29.063081145117366,19.5227243290976,0.0,0.0,41.0,43.70000076293945,46.20000076293945
constellationType6-svid15-basebandCn0DbHz,46502.0,26.632153442303732,17.93302128329581,0.0,0.0,37.5,40.20000076293945,42.70000076293945
constellationType6-svid15-carrierFrequencyHz,46502.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid14-azimuthDegrees,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid14-elevationDegrees,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid14-cn0DbHz,2.0,31.600000381469727,0.0,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727
constellationType6-svid14-basebandCn0DbHz,2.0,28.100000381469727,0.0,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727
constellationType6-svid14-carrierFrequencyHz,2.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid27-azimuthDegrees,152286.0,92.5941320935608,45.502226025150065,22.0,45.0,110.0,138.0,142.0
constellationType6-svid27-elevationDegrees,152286.0,21.512719488331168,13.390734965732392,1.0,9.0,21.0,32.0,43.0
constellationType6-svid27-cn0DbHz,152286.0,7.757860865164045,15.289477378641765,0.0,0.0,0.0,0.0,45.099998474121094
constellationType6-svid27-basebandCn0DbHz,152286.0,7.029711197775347,13.884484603245832,0.0,0.0,0.0,0.0,41.599998474121094
constellationType6-svid27-carrierFrequencyHz,152286.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid30-azimuthDegrees,81070.0,101.98593807820401,24.20213328134036,0.0,82.0,98.0,114.0,145.0
constellationType6-svid30-elevationDegrees,81070.0,9.925718514863698,5.485894504010092,0.0,5.0,10.0,16.0,17.0
constellationType6-svid30-cn0DbHz,81070.0,8.433689405686673,15.706240995992406,0.0,0.0,0.0,0.0,48.099998474121094
constellationType6-svid30-basebandCn0DbHz,81070.0,7.633270015060145,14.258731327928592,0.0,0.0,0.0,0.0,44.599998474121094
constellationType6-svid30-carrierFrequencyHz,81070.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid24-azimuthDegrees,23342.0,238.0665752720418,7.340117211701407,0.0,232.0,238.0,244.0,250.0
constellationType3-svid24-elevationDegrees,23342.0,3.1317796247108216,1.0845465416842175,0.0,2.0,4.0,4.0,4.0
constellationType3-svid24-cn0DbHz,23342.0,21.718130402920046,12.462959818854756,0.0,17.200000762939453,24.200000762939453,31.100000381469727,44.099998474121094
constellationType3-svid24-basebandCn0DbHz,23342.0,18.931565412936955,11.239359803711004,0.0,13.699999809265137,20.700000762939453,27.600000381469727,40.599998474121094
constellationType3-svid24-carrierFrequencyHz,23342.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType3-svid13-azimuthDegrees,46232.0,295.4222183768818,13.67782571048043,269.0,284.0,297.0,307.0,316.0
constellationType3-svid13-elevationDegrees,46232.0,16.416854127011593,8.29891683672335,1.0,10.0,17.0,24.0,29.0
constellationType3-svid13-cn0DbHz,46232.0,13.496387789624437,10.088100011652603,0.0,0.0,18.5,21.100000381469727,30.700000762939453
constellationType3-svid13-basebandCn0DbHz,46232.0,11.206155913865036,8.478488392435992,0.0,0.0,15.0,17.600000381469727,27.200000762939453
constellationType3-svid13-carrierFrequencyHz,46232.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType6-svid23-azimuthDegrees,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid23-elevationDegrees,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid23-cn0DbHz,2.0,39.70000076293945,0.0,39.70000076293945,39.70000076293945,39.70000076293945,39.70000076293945,39.70000076293945
constellationType6-svid23-basebandCn0DbHz,2.0,36.20000076293945,0.0,36.20000076293945,36.20000076293945,36.20000076293945,36.20000076293945,36.20000076293945
constellationType6-svid23-carrierFrequencyHz,2.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid29-azimuthDegrees,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid29-elevationDegrees,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid29-cn0DbHz,2.0,30.100000381469727,0.0,30.100000381469727,30.100000381469727,30.100000381469727,30.100000381469727,30.100000381469727
constellationType6-svid29-basebandCn0DbHz,2.0,26.600000381469727,0.0,26.600000381469727,26.600000381469727,26.600000381469727,26.600000381469727,26.600000381469727
constellationType6-svid29-carrierFrequencyHz,2.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
erro_radial_m,419878.0,4.615832950253308,7.7211010832983344,0.25,1.971851921418036,3.2066493416025392,5.572297551279903,152.59159740955593
